id_student,id_site,date,sum_click
10983,413,214,24
10010,141,244,19
11450,447,138,12
10495,225,130,15
11407,121,113,22
11789,599,126,20
11487,541,15,21
11050,29,117,27
10043,59,125,14
11646,311,242,16
11797,437,153,13
10819,392,123,21
10556,372,96,15
11030,425,174,28
11294,370,247,27
10780,144,70,15
11540,367,208,23
11695,206,115,18
11928,415,142,22
11925,524,88,18
10963,160,49,20
11369,472,200,28
10752,9,176,17
11448,214,162,10
10948,363,66,20
10903,35,83,11
10782,536,132,24
10481,595,151,12
10134,70,86,24
11698,76,86,19
10506,345,64,20
11359,314,243,20
11702,167,220,18
11643,593,202,19
11354,175,70,32
11992,233,15,18
10705,368,191,20
11412,455,200,11
11917,134,56,17
10510,386,205,21
11049,158,34,26
10680,558,174,19
10190,100,172,22
11510,145,189,16
11369,533,13,20
11638,547,158,20
11369,498,215,17
11138,530,239,20
11819,91,55,18
10582,194,165,19
10377,541,61,19
10281,396,194,14
11727,333,97,16
10558,80,199,17
11627,138,78,18
10686,493,67,19
11488,318,94,27
10385,261,55,15
11037,285,171,18
10117,113,243,18
10918,375,189,22
11135,440,27,22
10701,107,235,18
11483,258,156,12
10280,455,1,24
10834,355,23,15
11661,479,23,12
10760,345,155,20
10103,509,105,22
10667,366,65,20
11791,353,238,25
11437,90,148,21
10538,310,238,25
11296,485,174,23
10994,387,168,22
11268,515,53,12
10451,385,162,22
11442,382,55,18
10492,111,119,20
10218,329,195,13
11024,578,32,26
11993,138,72,17
10419,466,52,25
10889,540,79,17
10480,160,148,24
11720,419,192,21
11762,324,162,25
11758,280,27,22
10629,544,237,22
11067,316,83,17
10011,397,152,23
11173,339,23,21
10222,368,15,15
10520,275,221,15
10977,458,236,20
11517,347,191,12
10739,503,50,18
10356,277,187,24
11974,465,81,15
10629,340,18,27
11954,20,31,25
10418,589,219,21
11327,70,135,14
11099,244,142,18
11775,145,107,11
10654,29,231,19
11898,129,195,22
10278,533,22,23
11693,424,191,24
11492,181,137,18
10947,447,205,22
10439,359,197,25
10295,559,45,15
11541,105,151,17
10925,229,90,29
10997,553,76,20
10881,92,87,19
10751,275,236,16
10164,28,80,28
10805,353,91,22
10676,578,48,17
10848,343,110,20
10051,581,53,20
11302,577,32,17
11035,217,45,20
11118,90,67,20
11676,92,73,25
11334,326,64,20
11760,561,70,26
11281,291,58,26
10921,496,60,14
11427,386,176,17
10424,371,229,16
11706,450,71,17
11412,59,242,21
11622,159,72,28
10855,427,96,32
11164,154,109,24
11702,518,74,14
10600,267,191,21
10487,303,194,19
10105,278,73,16
11482,536,81,21
10527,284,185,23
11825,355,7,20
10223,176,116,26
11175,139,211,22
10640,384,172,20
10528,50,139,17
10829,98,129,20
10522,326,43,12
11923,3,244,24
10624,237,223,27
10761,74,88,25
11243,7,196,23
10787,558,100,23
10796,550,98,16
10098,419,133,17
11838,409,183,17
11913,52,129,27
11139,137,129,18
11375,343,93,29
11896,23,192,20
10715,225,186,11
11242,45,74,17
11826,107,15,12
10391,335,232,25
10141,307,205,21
10318,572,94,29
11797,108,29,22
10394,149,18,21
11491,433,175,29
11996,210,115,14
11731,275,113,17
11864,84,101,19
10009,375,196,23
11209,431,20,23
11971,56,66,20
10774,141,231,15
11573,266,25,17
11858,443,237,22
11416,258,177,13
11825,511,208,24
10643,385,35,12
10481,337,3,21
11879,577,59,21
10451,1,73,24
11775,330,221,18
10080,225,85,22
10057,483,76,25
11904,412,192,21
10146,445,218,30
11612,264,130,16
11530,267,50,16
11622,552,205,20
10843,557,48,22
10632,476,241,20
11335,351,155,11
10012,156,110,18
10265,435,13,23
11041,96,136,18
11613,55,25,23
11161,451,68,17
10070,405,104,19
11157,380,159,24
10557,490,240,22
11287,94,119,19
11708,544,171,18
11461,301,83,17
11197,580,123,19
11014,156,101,26
10661,228,171,23
11596,252,127,21
11735,437,147,14
11778,315,133,25
11076,227,21,16
11443,74,68,22
10516,164,60,19
11965,423,140,24
10964,587,186,19
11304,597,115,25
11545,130,64,34
11142,304,69,18
11848,285,93,23
10420,93,138,21
11675,320,47,23
11843,388,178,23
11602,329,149,15
10154,554,72,20
11849,394,158,14
10285,387,46,25
10493,268,224,14
10641,145,49,22
10408,132,216,15
10084,193,208,16
11820,40,103,23
11781,317,39,21
10819,174,19,20
10244,453,225,16
11032,208,194,20
10728,113,63,18
11690,358,132,17
10434,432,20,15
10253,342,237,24
11339,565,3,24
10057,140,4,18
10154,536,151,24
11377,33,65,23
10587,423,178,23
11028,478,18,16
11524,465,138,21
10788,287,26,21
10097,449,84,23
10815,133,221,25
11536,85,157,19
10338,365,129,22
11664,525,150,24
10632,76,155,16
11937,291,164,15
10716,546,86,24
10937,561,34,22
11301,351,210,19
10624,133,139,25
10893,22,192,18
11580,351,25,22
10228,117,23,13
10885,500,39,22
11167,113,158,12
10539,322,203,18
11271,564,123,14
10403,337,174,26
11756,167,101,20
10459,49,101,29
11809,458,179,9
11787,82,249,22
11650,251,38,24
10984,589,2,17
11783,80,216,16
11608,444,247,30
10535,464,145,19
11112,346,33,16
11767,551,224,15
10479,225,37,19
11733,99,161,25
10866,306,39,18
11427,332,102,19
10672,402,121,24
11555,473,157,24
11809,2,26,23
11950,105,200,19
11163,554,50,20
10571,240,42,25
11258,155,171,17
11536,85,131,23
11895,333,227,21
10194,244,94,22
11431,213,161,20
11015,253,232,17
11763,96,208,21
10335,560,142,19
11471,221,66,16
11534,271,145,20
10031,566,107,19
11161,383,221,18
11334,553,108,29
11531,576,55,20
11008,79,68,12
11170,163,65,33
10893,218,143,14
10722,222,158,27
11075,236,67,11
11287,153,41,13
11291,2,175,20
10438,51,129,18
10141,510,45,28
11874,103,4,19
10859,12,206,20
11368,244,87,20
11136,347,6,19
11777,500,210,24
10062,505,63,23
10279,58,201,20
10598,428,95,13
10519,342,206,16
10480,482,209,15
10410,388,49,21
10508,500,234,17
11527,239,82,18
11257,66,158,14
11536,61,234,20
10691,33,205,15
11028,593,45,19
10946,413,198,24
10707,532,181,16
11350,417,125,16
10741,89,208,19
11024,7,135,14
11782,53,111,16
11805,206,48,23
10555,521,212,26
10603,598,57,23
11527,292,76,26
10039,32,157,19
11083,203,239,26
11196,458,230,18
10255,372,71,17
11311,232,237,22
11044,141,152,36
11805,559,9,22
11528,142,151,23
11046,301,206,18
10081,402,44,21
11966,291,147,18
10912,518,142,24
10836,167,164,16
11433,195,15,21
11610,353,12,18
11108,66,137,20
11959,94,110,23
11871,163,220,19
10310,36,107,17
10741,383,8,22
10506,270,192,28
11544,305,122,21
10840,144,123,26
11770,325,19,19
11543,482,123,15
11335,300,207,18
11105,160,27,22
11280,552,207,19
10859,474,84,30
11037,289,50,13
10312,417,214,17
10960,306,152,14
10030,228,47,17
11699,581,31,18
11744,396,136,16
11633,274,148,21
11026,480,183,21
11761,185,185,22
11606,104,86,23
11431,16,8,18
11410,385,115,18
11057,179,35,18
11064,221,127,16
10929,184,248,17
10705,74,247,15
11818,282,22,21
11836,278,95,18
10837,186,76,23
11187,266,204,17
10171,318,197,20
11730,515,248,21
11732,7,227,13
11651,407,178,15
11889,433,51,19
11418,67,234,22
10676,281,64,13
10184,233,36,18
10696,230,131,16
10112,266,144,22
11141,476,36,25
11551,63,29,20
10574,377,86,13
10927,54,218,30
10653,502,245,26
10086,499,49,22
11511,462,10,20
10359,554,71,14
10302,68,130,22
10805,352,140,19
11178,402,30,17
10662,151,133,14
10159,56,243,16
11888,282,4,18
11374,184,235,8
10983,556,182,21
11577,331,142,28
10512,122,130,26
11802,4,239,24
10796,313,247,23
10578,452,55,19
10141,21,101,18
11937,49,99,17
10757,295,180,17
11347,151,102,18
10345,127,36,24
11036,468,69,18
10985,266,63,13
10191,172,198,18
10478,556,22,17
10241,106,239,25
11694,63,22,18
10785,19,123,21
11869,431,68,18
10710,197,4,20
10935,343,69,17
10670,281,141,15
10794,594,197,20
11113,467,77,25
10655,436,130,12
10347,349,86,22
11591,228,219,14
10825,301,163,26
11312,37,157,19
11030,375,124,16
11462,585,90,21
10415,303,188,21
10383,456,84,17
11888,379,213,12
10098,163,129,15
11499,463,225,15
11168,355,124,18
10760,378,28,18
10817,599,54,17
10188,269,98,15
11809,256,217,25
10486,141,183,16
10464,342,199,24
11543,350,35,18
10711,146,247,24
10339,184,156,20
11992,460,151,15
11770,257,50,20
10860,116,192,21
10241,532,202,15
11247,346,160,18
11376,423,17,16
10488,90,119,19
10567,42,87,21
10866,106,43,20
11889,313,110,19
11362,554,63,17
11386,344,27,18
11161,562,34,24
11003,2,37,23
11394,26,20,23
11591,5,8,22
11123,458,122,20
10394,44,104,15
10363,555,170,29
10206,66,181,19
10899,506,205,31
10512,120,199,21
11214,197,127,18
10388,303,49,25
10853,249,108,22
10829,80,84,24
10828,380,132,28
10756,68,148,19
11546,294,1,14
10943,365,132,23
11100,248,17,21
10113,106,249,22
11586,582,249,17
11277,162,183,18
11305,306,220,21
11150,343,44,28
11765,573,39,25
11931,420,180,18
10815,162,123,20
11366,364,46,16
10196,222,141,24
11633,226,157,23
10403,89,90,21
10700,304,173,19
10147,203,242,11
11706,216,227,20
10574,209,41,16
11707,187,12,13
11850,349,228,24
10361,15,138,19
11451,305,77,22
11845,477,243,18
10849,27,48,23
10537,46,18,18
11023,218,103,25
11261,304,169,21
11773,349,81,19
11126,569,172,23
11860,256,169,21
11679,306,56,22
10166,488,184,20
11800,21,81,18
11258,466,2,14
10005,277,185,17
11966,401,176,22
11710,86,244,19
11238,377,128,15
10641,248,74,24
10616,314,136,25
11286,540,43,19
10098,21,81,17
10811,528,6,11
10897,18,132,20
10889,554,71,18
10365,53,227,19
10334,233,249,22
10215,266,57,27
11365,519,198,18
10257,188,188,21
10336,127,222,23
10516,121,197,16
11447,562,85,16
10034,328,137,20
11123,165,209,33
10855,354,114,25
11252,370,35,18
10941,534,190,16
11023,461,60,19
10826,87,79,12
11543,377,209,22
10483,397,90,19
10795,62,56,21
10989,477,244,20
11571,274,171,23
10036,420,101,18
11960,476,70,13
11679,454,98,18
11457,582,186,24
10996,264,71,25
11442,467,71,21
11374,136,141,19
10682,275,126,15
10414,468,239,23
11576,446,134,18
10611,419,140,23
11304,365,159,15
11520,534,57,26
11754,19,205,22
11551,278,60,14
10266,508,78,19
10760,551,14,17
11374,99,137,17
11722,19,58,19
11744,446,190,20
10498,303,16,20
10574,12,169,25
10646,299,232,18
11490,128,128,12
11966,69,183,15
11300,514,137,22
11791,90,107,12
11068,480,149,25
11744,569,66,19
11237,327,106,29
10917,564,43,13
11452,108,73,16
11900,258,37,22
11367,274,204,25
10721,494,137,16
10124,511,158,23
10156,509,32,25
11858,9,76,15
11803,395,152,25
11218,573,219,24
11046,362,87,26
10049,334,78,20
11994,382,161,16
11373,44,81,26
11424,36,74,23
10755,434,44,15
10088,252,35,18
10516,341,134,33
10448,286,232,24
10326,162,107,17
10346,10,240,18
10786,144,20,20
10553,179,92,16
10706,367,110,22
10816,391,237,18
10675,487,247,22
10874,534,140,19
10738,42,146,14
11162,505,137,14
10862,422,40,11
10814,144,223,19
11979,338,111,19
10488,166,247,20
10572,149,164,23
11559,83,188,19
10608,353,204,18
11840,64,17,17
10325,387,121,22
11596,207,100,24
11625,539,206,19
10067,570,203,30
10993,58,101,19
11201,569,168,17
11040,334,14,15
10595,298,134,25
11313,140,220,20
10908,146,172,22
11593,191,89,23
11516,569,134,25
11840,316,26,24
11884,278,215,21
10811,277,150,22
10802,491,56,22
10470,215,236,20
11452,547,220,25
10512,161,143,18
10285,556,186,27
11959,72,107,16
10619,464,143,28
10824,472,76,23
11741,312,12,17
11808,238,56,20
11417,446,84,26
10182,249,145,17
10211,245,144,25
11395,245,167,23
10136,163,213,20
11189,224,217,23
10430,272,183,26
11830,186,226,22
10930,105,164,25
11901,178,87,22
10046,2,201,22
11508,188,73,21
10533,525,202,17
11451,459,189,22
10282,563,13,16
11702,546,23,15
10630,369,77,19
11729,243,42,17
11077,434,13,16
10314,163,219,17
11897,502,11,14
11550,283,24,23
10291,192,74,22
11710,161,141,10
10514,68,157,28
11368,128,244,14
11506,399,214,26
11543,289,160,24
10381,292,131,25
10803,486,10,19
10391,324,17,25
10465,120,112,19
11027,383,149,13
10113,400,78,19
11927,319,103,28
11954,461,109,24
10942,420,3,18
10418,353,172,23
10248,255,25,27
10918,399,55,19
11451,44,81,13
11703,369,246,20
10692,136,160,23
11805,233,205,23
11357,581,169,16
11471,367,212,22
11857,100,224,14
10781,568,104,21
10276,133,140,22
10013,161,37,27
11195,532,226,18
10777,126,81,26
10814,345,74,22
11117,56,142,19
10550,181,191,16
10771,233,52,19
10520,293,65,16
11670,346,169,14
10756,342,184,21
11980,227,246,24
11110,233,198,15
10108,543,85,29
10328,168,84,13
11574,290,248,17
10236,552,45,24
11154,115,91,13
10006,36,89,22
10523,487,182,13
10847,568,213,15
10549,301,225,20
11092,122,150,24
10963,499,152,20
10495,96,196,18
11578,89,29,18
10566,260,20,24
11851,234,149,20
10227,102,204,17
10559,240,194,21
11124,493,85,19
11002,65,239,13
10157,429,188,31
10569,254,4,25
11847,135,40,21
11662,199,32,16
10329,4,102,23
11068,105,81,25
11774,441,57,16
11851,458,54,26
11314,534,72,20
11565,516,94,27
10426,119,127,12
11972,537,205,23
10273,422,213,25
11292,340,207,14
10790,484,137,23
10416,136,240,24
11453,148,77,20
11400,1,186,17
11932,85,31,21
11142,234,211,25
10345,306,209,20
11279,387,115,17
10634,477,41,22
11724,255,188,25
10853,242,100,24
10824,578,162,21
11649,319,107,26
10881,572,224,20
10790,90,209,15
10645,548,205,26
10640,506,53,23
10798,97,135,22
11531,409,207,17
10297,342,206,16
10131,325,243,19
11240,522,103,16
11470,38,197,15
11795,183,167,17
11254,554,4,21
11246,390,19,20
11797,494,114,13
11097,345,192,34
11563,275,30,13
10413,580,5,25
11990,162,15,22
11842,401,93,18
11197,142,218,21
11686,150,121,23
10455,588,244,13
11526,300,200,13
11532,75,72,21
11828,395,151,17
10728,212,70,22
11950,248,159,16
11666,326,225,20
10759,282,161,23
11494,483,27,17
10088,206,30,13
11020,474,150,28
11027,225,154,13
10291,545,184,11
11469,383,59,18
11225,493,247,17
11092,476,74,18
11397,240,75,22
10167,37,145,16
10875,163,37,26
10086,183,141,23
10747,129,205,19
11419,551,53,17
10357,207,219,31
11737,595,10,19
11617,422,174,31
11835,11,198,17
11126,467,38,14
10206,162,104,26
11912,97,184,14
10752,525,101,15
11770,476,98,19
11753,461,82,20
11409,523,133,15
11566,216,23,16
10788,293,205,20
11429,144,59,20
10653,437,145,19
11716,117,60,21
11041,268,85,24
11514,473,51,14
10083,507,77,20
11703,285,72,27
10051,88,119,20
11634,372,21,16
11248,538,32,18
10587,67,96,14
11736,364,119,12
11400,255,122,12
11878,106,185,18
11599,241,172,25
10992,199,177,32
10212,365,38,30
10272,397,178,30
10232,410,89,23
11861,446,139,12
10533,180,197,21
11317,371,163,21
10308,138,74,19
11892,419,230,25
11192,225,145,17
11581,519,135,22
10496,113,184,16
11510,132,18,15
11024,419,232,18
11853,379,249,19
11628,462,187,21
10597,170,75,15
11989,279,122,16
10922,524,224,19
10023,301,148,22
11840,175,31,16
11399,138,183,11
10696,176,212,20
11919,321,135,19
10071,173,206,27
11796,200,223,15
11212,251,58,20
10458,469,145,13
11829,56,190,22
11859,120,249,18
10577,51,124,16
10820,148,200,14
10286,133,199,19
11661,384,80,23
11968,480,108,34
11328,561,211,26
10644,173,220,26
11848,480,163,17
10661,277,1,11
10813,432,19,15
11184,560,4,14
10286,27,109,22
11151,540,204,16
10888,68,166,22
10405,404,12,17
10327,85,67,17
10164,138,222,15
11066,135,95,22
10118,5,103,18
10491,410,68,15
11132,18,191,21
11331,284,45,20
11892,16,159,23
11777,593,151,25
11447,322,242,18
10669,375,73,18
10046,104,176,27
11012,25,89,19
10155,472,56,21
10743,369,223,21
11192,441,102,26
10110,209,108,18
10405,24,162,21
10641,248,6,28
11253,450,134,19
10457,167,122,18
11108,494,3,24
11268,534,93,24
11958,412,208,12
10843,544,4,14
10360,338,120,24
10964,200,89,15
10455,42,108,19
11731,25,34,18
10001,316,169,27
10834,70,155,17
11620,402,219,25
11950,589,179,12
10908,355,2,16
11885,36,1,24
10098,174,18,19
10215,397,232,24
10794,540,128,11
11702,431,246,20
10635,228,54,24
11320,187,45,24
10057,436,110,18
10827,447,225,25
10222,367,160,22
10258,512,165,22
10758,360,195,29
10171,205,23,21
10872,254,249,23
11399,398,52,20
11449,350,212,25
11269,277,63,21
10465,35,200,16
10468,219,230,29
11868,135,166,19
11394,121,153,17
10733,420,1,25
11466,33,102,19
10597,70,166,21
11074,143,7,17
10610,408,59,14
11912,481,48,20
11981,303,16,19
11213,493,79,15
10737,371,108,20
11978,117,42,16
10610,467,174,21
11255,303,51,14
10971,325,48,12
10469,211,129,17
11292,44,210,15
10160,208,138,23
11733,72,175,21
11067,237,121,22
11641,234,127,17
11578,440,105,19
11554,378,47,25
10253,422,75,15
11308,251,231,30
10781,230,221,23
11157,307,159,13
10249,226,3,22
10735,190,201,21
10032,26,84,17
11135,580,201,26
10227,541,145,19
10194,518,232,15
10109,319,54,18
10402,581,242,24
11941,428,137,21
10745,167,150,14
10113,431,218,33
11972,119,17,12
10966,576,137,22
11664,92,91,20
10103,591,120,13
11927,335,2,14
10644,359,87,22
11289,10,66,10
10124,18,182,20
10769,213,36,11
11379,52,142,14
11868,414,236,17
11794,566,248,20
10739,48,174,21
10053,537,48,19
11131,422,103,20
10630,368,43,22
10144,339,38,17
11445,534,40,29
11325,214,133,20
11273,477,214,15
10894,521,111,18
11444,116,4,17
11054,260,235,25
11428,355,200,22
10184,263,96,26
11309,240,41,13
11392,576,248,18
10544,478,34,22
10942,534,199,24
11716,457,140,12
10446,282,96,20
11075,573,23,21
10260,132,153,22
11894,255,93,22
10649,568,127,25
11788,127,31,22
11741,253,132,16
10582,216,80,19
10540,60,218,18
11653,84,128,24
11241,65,135,27
10967,251,162,16
11602,227,234,20
11527,593,121,27
10150,475,13,31
10788,524,126,22
10164,510,140,26
10346,78,239,30
11869,447,100,19
11880,597,180,23
10433,158,168,19
11736,296,18,15
10098,28,155,33
11240,236,183,23
10680,257,136,17
10707,246,236,26
10436,158,154,24
10675,92,236,25
11602,246,129,17
11189,33,202,18
10746,91,41,16
11600,454,138,16
11736,206,116,24
11475,182,222,22
10657,49,85,13
10419,467,152,18
10586,211,247,13
11997,104,166,19
10294,377,206,18
10277,279,158,15
11924,459,83,17
11853,198,19,17
10481,215,56,27
11892,417,214,21
10674,53,131,13
10164,552,189,20
10609,358,131,21
10893,472,179,19
11314,465,30,24
10844,394,85,23
11329,181,118,21
11306,261,50,19
10281,243,182,23
11440,386,245,16
11733,47,1,22
11228,295,127,15
11804,393,227,23
11243,320,140,17
11636,339,9,20
11302,271,217,21
10947,46,130,24
11431,395,79,17
10221,308,167,22
11102,452,47,15
11059,509,24,16
10845,385,150,21
11702,573,168,18
10121,137,105,24
11851,103,195,23
11638,517,213,31
11193,438,202,23
11960,394,14,21
10189,150,95,16
10747,295,183,16
11952,277,13,22
10879,152,83,16
10105,24,248,21
11243,557,12,21
11349,340,139,13
10221,467,10,27
11586,167,24,21
11291,275,171,21
11998,456,18,19
11673,409,192,13
11922,460,96,26
11130,178,233,17
10830,228,44,20
11199,194,77,20
11834,242,155,20
10888,57,97,26
11021,87,21,14
10975,566,124,21
10246,97,181,15
10397,44,7,20
11888,207,47,22
10706,410,208,15
11039,119,195,23
11235,199,66,27
10236,429,225,23
11160,353,169,20
10350,215,208,24
11538,146,183,29
10724,489,218,23
10780,18,211,19
10766,176,13,20
11563,487,162,16
11267,487,102,20
11068,296,137,16
11764,237,106,22
11293,455,82,27
11077,397,74,17
11498,456,182,16
10585,38,7,15
11063,200,96,18
11026,19,7,18
11200,441,204,18
10682,142,218,12
11872,146,125,16
11777,336,9,15
11779,472,30,22
10518,504,176,22
10798,440,49,31
11724,63,234,19
11420,88,190,17
11482,48,227,20
11698,288,236,21
11479,349,13,23
10095,140,17,21
10512,185,159,18
11679,284,93,20
10653,387,226,20
10006,230,244,32
10814,18,201,29
11043,267,122,16
11565,339,224,32
10047,457,51,24
11029,471,125,27
11595,321,47,17
10769,299,100,17
11555,176,17,20
10827,547,62,25
11291,240,10,18
10343,499,43,25
11792,398,240,23
10851,53,72,25
10972,89,160,26
11207,372,193,17
10164,32,185,16
10479,320,219,22
11715,535,203,27
11409,260,243,19
11780,403,166,19
11093,428,114,24
11038,189,156,29
10625,452,189,31
10618,584,52,20
10452,285,65,20
10146,548,63,15
10351,400,87,23
10931,26,144,17
11711,299,165,19
11861,520,221,21
11041,256,223,23
10333,398,232,18
10440,240,198,21
11875,268,147,18
10888,322,67,18
11728,38,5,21
10139,292,42,13
11828,427,33,23
11760,151,83,22
11862,400,148,17
11757,128,125,14
11645,221,180,21
10462,548,246,23
10547,339,45,19
10511,539,246,9
11969,396,143,16
11341,272,179,20
10704,414,55,15
11770,317,20,20
10367,175,225,16
11614,363,173,18
11158,113,163,24
10998,581,107,26
11661,501,196,18
11543,27,173,12
11880,276,240,14
10763,175,16,19
11294,24,145,20
10814,295,101,20
10099,96,151,19
10010,314,238,17
10398,422,136,24
10516,337,208,19
11983,387,64,19
11990,159,73,29
11511,285,206,22
10417,362,39,23
10837,247,151,14
10188,368,33,21
10289,519,81,20
10121,145,212,12
10399,549,62,15
10973,180,46,19
10707,382,20,17
10392,340,2,24
10536,272,216,26
11406,573,212,19
11316,586,199,21
11699,524,129,20
11006,140,191,15
11606,269,155,17
10975,405,126,17
10845,583,61,26
11244,522,215,19
10618,248,99,25
11856,66,137,14
10720,463,53,17
10766,175,198,16
10984,483,33,11
11653,217,116,20
10740,450,3,17
10078,332,59,11
10117,204,89,16
11512,138,112,12
10245,458,146,22
11415,136,224,22
10448,263,98,22
11323,194,79,24
11860,268,243,25
10279,307,107,18
10538,275,34,25
10841,79,239,21
10246,125,53,15
10493,366,14,15
10978,424,57,20
10377,306,131,28
11493,430,171,16
11987,257,211,18
11699,107,249,17
11170,587,7,18
10954,561,109,22
10421,368,147,23
10243,340,24,21
11705,14,151,20
10753,373,100,29
10838,19,247,19
11807,446,40,24
10216,557,3,16
10310,264,49,15
10094,40,237,26
10911,25,66,18
10908,534,61,18
10223,91,34,13
11482,482,247,20
10315,272,150,19
11965,258,22,21
11274,459,13,16
10584,248,19,23
10711,211,172,26
10814,129,230,22
10191,239,113,24
10379,14,79,18
10194,349,36,22
10713,485,13,16
11163,409,81,27
10848,533,144,30
11224,47,35,25
10435,569,221,22
11566,346,51,19
11030,587,206,26
10544,194,45,20
11166,413,185,21
10001,579,128,28
11706,228,128,21
11091,194,108,17
10584,327,10,19
11322,340,137,20
11558,519,43,17
11305,332,233,15
10094,295,56,20
11622,598,194,19
10133,335,45,20
10069,482,138,27
10729,220,117,17
10468,445,1,18
11905,550,103,22
11612,333,31,18
11787,272,137,24
10258,471,65,20
10302,124,232,16
10877,78,198,14
10945,465,109,20
10822,184,78,15
11636,375,183,18
11825,6,88,20
10365,14,117,24
10183,560,88,16
11362,432,49,29
11540,58,72,19
10966,403,90,28
10951,437,8,17
11796,486,106,21
10567,522,120,26
11076,488,131,15
11738,584,131,26
11945,93,208,20
11327,480,36,20
11176,555,205,10
10048,83,61,22
11552,324,222,18
10741,584,235,16
10034,374,187,22
11393,543,140,22
10986,237,177,22
11198,92,130,14
11059,420,216,14
11100,445,181,17
11130,302,176,16
10442,81,108,19
11762,486,205,21
10217,268,200,19
10125,479,49,20
11689,244,58,20
11827,389,225,16
10573,318,213,25
10298,285,162,22
10821,257,127,19
11252,13,74,16
11032,448,73,16
11372,395,57,29
11847,184,26,20
11996,175,204,18
10835,25,217,28
11553,519,179,22
10402,493,139,23
11031,90,98,22
11890,595,17,18
10159,220,9,12
11556,258,235,19
10337,143,38,21
10670,288,154,13
11475,57,143,18
10060,115,152,21
11267,36,109,14
10097,97,92,17
10663,357,106,23
10526,594,122,23
11505,85,115,15
11823,10,224,17
10514,247,215,14
11763,472,137,15
10348,159,170,16
11043,289,197,21
10374,404,236,20
11077,30,214,21
11997,324,182,21
10930,293,224,26
10532,399,32,19
10068,104,142,20
10006,491,95,19
11459,383,162,15
11108,103,83,18
11599,512,10,21
11492,558,149,17
11522,368,114,11
10640,229,203,17
11457,154,45,14
11991,190,212,13
11671,288,103,16
11505,351,57,21
11544,295,42,20
10197,368,237,13
11205,132,20,25
10069,339,172,22
10253,245,145,33
11697,218,105,26
11093,220,178,16
10333,225,179,14
10651,286,129,26
11811,164,74,16
10048,439,110,16
10438,503,14,23
11386,374,130,20
10988,252,172,18
10039,217,28,18
11819,309,172,16
10704,327,234,14
11375,351,136,16
10507,2,209,20
11482,165,22,19
11189,18,136,18
11407,384,5,16
10102,577,224,25
10996,270,24,13
11109,4,37,12
10259,215,197,20
11510,478,126,21
11656,406,141,27
11335,117,118,17
11508,235,165,25
10242,105,34,22
10625,569,151,16
11447,487,72,18
11194,445,108,21
10892,208,79,15
10249,255,199,18
11566,549,224,17
11627,168,249,14
11303,205,147,21
11680,481,27,21
10414,551,74,22
11077,535,110,24
10333,48,244,11
10704,184,68,13
11738,117,239,23
11161,382,16,21
10740,74,226,15
10711,422,153,21
11375,89,52,17
11624,499,220,19
10088,250,180,23
10337,578,215,19
11751,284,157,14
11229,52,155,20
11696,409,157,23
11639,459,208,12
10107,337,195,18
10882,64,217,20
10338,62,2,23
10652,294,188,25
11689,97,15,23
10919,110,177,23
10849,473,62,36
10594,133,247,25
10588,40,79,23
11371,288,241,21
11468,214,147,23
11149,158,45,21
10239,584,97,20
11462,308,95,18
11791,228,27,28
10733,213,128,19
10112,346,78,22
10705,400,247,12
10269,40,219,16
11415,47,108,27
10082,365,176,15
11306,173,45,16
10049,128,41,22
11918,42,189,17
11888,488,133,13
11862,595,11,18
10347,444,40,21
10265,156,104,12
11433,171,72,17
10616,446,89,15
11714,403,50,21
10545,66,87,15
11397,266,227,19
11357,334,126,21
11536,474,176,25
11573,401,225,17
11123,112,28,15
10976,197,165,22
10626,42,68,15
11757,172,36,24
10859,190,39,14
11016,229,175,24
10394,312,47,19
10596,524,102,22
10274,122,228,15
10748,397,128,27
11554,135,91,23
10263,214,205,19
10620,420,233,24
10303,290,77,22
10090,588,245,25
10679,154,57,20
10378,243,111,23
11219,588,37,18
10551,265,248,26
10346,387,140,16
10515,483,70,25
10305,169,172,21
11891,113,100,15
10569,339,205,23
11837,533,176,20
10984,423,82,21
11209,114,65,15
10313,591,142,20
11724,340,165,20
10081,428,188,17
11603,172,184,28
10049,250,192,18
11511,544,103,16
10364,247,61,12
10475,472,108,16
10649,69,32,18
10119,461,163,15
10273,489,109,18
10072,439,124,17
10762,304,28,15
10180,421,139,14
10217,296,130,18
10329,466,182,16
11558,164,41,17
10284,407,138,24
11663,144,245,17
11058,575,145,22
11506,569,171,18
10894,337,193,18
10122,15,174,27
11620,286,76,19
11721,153,188,19
11719,436,28,18
10366,28,197,24
11172,436,164,15
10785,52,94,24
10711,492,45,19
10174,235,168,21
11208,534,38,18
11963,23,138,15
10262,63,21,21
11466,95,51,22
10830,441,164,28
11214,417,93,20
11027,366,222,18
11873,548,144,12
10443,299,246,17
10218,125,131,18
11117,286,127,13
11813,396,91,31
11489,270,224,22
11027,570,171,21
11910,280,188,17
10307,417,24,25
11985,518,219,23
11941,171,208,19
11003,62,147,17
10453,383,163,18
10403,22,170,20
11442,267,154,27
10455,500,61,20
10084,237,149,19
11029,551,181,27
10108,44,12,18
10525,69,46,13
11938,364,124,21
11848,282,73,17
10706,71,239,13
11746,363,84,24
10239,166,37,22
11236,422,61,13
10501,85,64,24
10554,215,207,10
10138,537,26,20
10269,281,54,24
11432,380,29,32
10975,29,119,19
